"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Temp 1 Loop 2";"14.03.2022 18:36:11";17,9145;1;44634775131,2384
"Temp 1 Loop 1";"14.03.2022 18:41:11";17,8928;1;44634778604,3056
"Loop 1_Temperature_002";"14.03.2022 18:41:11";25,6;1;44634778604,3056
"Temp 3 Loop 1";"14.03.2022 18:41:11";18,36299;1;44634778604,3056
"Loop 2_Temperature_002";"14.03.2022 18:41:11";26,7;1;44634778604,3056
"Temp 3 Loop 2";"14.03.2022 18:41:11";18,54022;1;44634778604,3056
"Temp 1 Loop 3";"14.03.2022 18:41:11";18,67043;1;44634778604,3056
"Loop 3_Temperature_002";"14.03.2022 18:41:11";25,7;1;44634778604,3056
"Temp 3 Loop 3";"14.03.2022 18:41:11";19,22743;1;44634778604,3171
"Temp 1 Loop 2";"14.03.2022 18:41:11";18,05194;1;44634778604,3171
"Temp 1 Loop 1";"14.03.2022 18:46:11";18,01939;1;44634782076,2037
"Loop 1_Temperature_002";"14.03.2022 18:46:11";26;1;44634782076,2037
"Temp 3 Loop 1";"14.03.2022 18:46:11";18,51852;1;44634782076,2037
"Loop 2_Temperature_002";"14.03.2022 18:46:11";27;1;44634782076,2037
"Temp 3 Loop 2";"14.03.2022 18:46:11";18,63064;1;44634782076,2037
"Temp 1 Loop 3";"14.03.2022 18:46:11";18,74638;1;44634782076,2037
"Loop 3_Temperature_002";"14.03.2022 18:46:11";25,9;1;44634782076,2037
"Temp 3 Loop 3";"14.03.2022 18:46:11";19,30339;1;44634782076,2153
"Temp 1 Loop 2";"14.03.2022 18:46:11";18,16045;1;44634782076,2153
"Temp 1 Loop 1";"14.03.2022 18:51:11";18,12789;1;44634785548,1019
"Loop 1_Temperature_002";"14.03.2022 18:51:11";26,6;1;44634785548,1019
"Temp 3 Loop 1";"14.03.2022 18:51:11";18,68128;1;44634785548,1019
"Loop 2_Temperature_002";"14.03.2022 18:51:11";27,3;1;44634785548,1019
"Temp 3 Loop 2";"14.03.2022 18:51:11";18,73915;1;44634785548,1019
"Temp 1 Loop 3";"14.03.2022 18:51:11";18,82957;1;44634785548,1019
"Loop 3_Temperature_002";"14.03.2022 18:51:11";26,4;1;44634785548,1134
"Temp 3 Loop 3";"14.03.2022 18:51:11";19,3504;1;44634785548,1134
"Temp 1 Loop 2";"14.03.2022 18:51:11";18,25448;1;44634785548,1134
"Temp 1 Loop 1";"14.03.2022 18:56:11";18,2364;1;44634789020
"Loop 1_Temperature_002";"14.03.2022 18:56:11";27;1;44634789020
"Temp 3 Loop 1";"14.03.2022 18:56:11";18,78979;1;44634789020
"Loop 2_Temperature_002";"14.03.2022 18:56:11";27,5;1;44634789020
"Temp 3 Loop 2";"14.03.2022 18:56:11";18,82595;1;44634789020
"Temp 1 Loop 3";"14.03.2022 18:56:11";18,88383;1;44634789020
"Loop 3_Temperature_002";"14.03.2022 18:56:11";26,4;1;44634789020
